t,y,y_true,y_hat,err,sched
146,0.20245542482552364,0.20468761953154815,0.023254424931615114,0.18143319459993304,0.5498667065742782
147,0.19683736100089283,0.20245542482552364,0.04284564977909651,0.15960977504642715,0.5623566746725944
148,0.24013770043410587,0.19683736100089283,0.03917014372569423,0.1576672172751986,0.5748837921882748
149,0.23807367155647924,0.24013770043410587,0.06212924964608173,0.17800845078802413,0.5874356963687487
150,0.2486742980388155,0.23807367155647924,0.06771145534088219,0.17036221621559705,0.5999999999999999
151,0.24910020229845817,0.2486742980388155,0.08763930588451951,0.16103499215429598,0.6125643036312511
152,0.24273935493676616,0.24910020229845817,0.03858772861505639,0.21051247368340179,0.6251162078117252
153,0.23520665626689685,0.24273935493676616,0.10842348162762716,0.134315873309139,0.6376433253274059
154,0.24409402900406058,0.23520665626689685,0.10534936929496977,0.12985728697192708,0.6501332934257218
155,0.23425962540733972,0.24409402900406058,0.11932227723402339,0.12477175177003719,0.6625737860160923
156,0.23301460235321397,0.23425962540733972,0.13545701351846418,0.09880261188887554,0.6749525258342898
157,0.22932615681118781,0.23301460235321397,0.14323496331217433,0.08977963904103964,0.6872572965586168
158,0.2057822845780678,0.22932615681118781,0.11099638408792656,0.11832977272326126,0.6994759548659419
159,0.23037037158372786,0.2057822845780678,0.1384429371593462,0.0673393474187216,0.7115964424156918
160,0.24468623478803378,0.23037037158372786,0.1096571971935852,0.12071317439014266,0.7236067977499789
161,0.26416549817861773,0.24468623478803378,0.1683536646217304,0.07633257016630338,0.7354951680981165
162,0.2640787768209085,0.26416549817861773,0.16355749200573086,0.10060800617288687,0.747249821073871
163,0.28374174688744225,0.2640787768209085,0.13661818807339918,0.12746058874750935,0.758859156253912
164,0.28450089750150725,0.28374174688744225,0.2150958967617031,0.06864585012573915,0.7703117166260287
165,0.29852276443596065,0.28450089750150725,0.16696225197534703,0.11753864552616022,0.7815961998958183
166,0.3010340235209025,0.29852276443596065,0.2036474343043282,0.09487533013163246,0.7927014696406862
167,0.29578732896230187,0.3010340235209025,0.26623039165385387,0.03480363186704866,0.8036165663001487
168,0.29887248455642107,0.29578732896230187,0.19659419671032402,0.09919313225197784,0.8143307179915988
169,0.2716220726572085,0.29887248455642107,0.2777992508941691,0.021073233662251944,0.8248333511408523
170,0.22843639563472945,0.2716220726572085,0.20086658908728816,0.07075548356992034,0.8351141009169891
171,0.24455487380680394,0.22843639563472945,0.21079942971379187,0.01763696592093758,0.8451628214611906
172,0.2322288671763278,0.24455487380680394,0.230466549151148,0.014088324655655932,0.8549695958994759
173,0.2539196343974873,0.2322288671763278,0.18886425546049365,0.04336461171583414,0.8645247461294605
174,0.2209943669341375,0.2539196343974873,0.22923863926128824,0.02468099513619909,0.8738188423714752
175,0.20583348784415859,0.2209943669341375,0.22334275719748722,-0.0023483902633497367,0.8828427124746188
176,0.20754096602445826,0.20583348784415859,0.23110823185766416,-0.025274744013505573,0.8915874509685646
177,0.1835740339243144,0.20754096602445826,0.18274336195641433,0.024797604068043932,0.900044427852184
178,0.18696826328072053,0.1835740339243144,0.290034758278758,-0.10646072435444362,0.9082052971103158
179,0.17264623595816347,0.18696826328072053,0.25274855157374126,-0.06578028829302074,0.9160620049502761
180,0.14129983733074006,0.17264623595816347,0.1995832158427779,-0.026936979884614437,0.9236067977499791
181,0.14426420630609413,0.14129983733074006,0.21077432969023105,-0.06947449235949099,0.9308322297098248
182,0.1339002818862027,0.14426420630609413,0.13137704229696748,0.01288716400912665,0.937731170200806
183,0.13074571218844258,0.1339002818862027,0.2111115374573077,-0.077211255571105,0.9442968108015772
184,0.12741058422815496,0.13074571218844258,0.1687158517621615,-0.03797013957371892,0.9505226720175453
185,0.12597569177568224,0.12741058422815496,0.1724112003822701,-0.04500061615411513,0.9564026096753471
186,0.11926354473229263,0.12597569177568224,0.18745830769558497,-0.06148261591990273,0.9619308209864077
187,0.12276994816429167,0.11926354473229263,0.19973056906148848,-0.08046702432919585,0.9671018502735926
188,0.09660812196076819,0.12276994816429167,0.17322149254107239,-0.05045154437678072,0.9719105943553006
189,0.10183499503935446,0.09660812196076819,0.1686756188753297,-0.0720674969145615,0.9763523075816902
190,0.11876082473000388,0.10183499503935446,0.1947382580507771,-0.09290326301142264,0.9804226065180615
191,0.10991911556812912,0.11876082473000388,0.1196901782492876,-0.000929353519283721,0.9841174742707772
192,0.08847134628499359,0.10991911556812912,0.11005782663939412,-0.0001387110712649936,0.9874332644514525
193,0.11084081629659329,0.08847134628499359,0.1892974264851961,-0.1008260802002025,0.9903667047754989
194,0.1110605524730244,0.11084081629659329,0.0948074564613485,0.016033359835244787,0.9929149002914757
195,0.11577993264317671,0.1110605524730244,0.15350901266510736,-0.042448460192082954,0.9950753362380551
196,0.06664643936104812,0.11577993264317671,0.15488780514857842,-0.03910787250540171,0.9968458805257912
197,0.06183552603478137,0.06664643936104812,0.13507966586250916,-0.06843322650146104,0.9982247858412321
198,0.07329612987173813,0.06183552603478137,0.16329414734389336,-0.10145862130911198,0.9992106913713086
199,0.04857399882334632,0.07329612987173813,0.08805732295126088,-0.014761193079522755,0.9998026241462927
200,0.06987901661086442,0.04857399882334632,0.10187195301494381,-0.05329795419159749,0.3037823947563982
201,0.044869544567853685,0.06987901661086442,0.09839000357450736,-0.028510986963642945,0.3090505433707806
202,0.09124373514573787,0.044869544567853685,0.09303014494025892,-0.048160600372405236,0.31442810617684036
203,0.061744431519391886,0.09124373514573787,0.09300782285532132,-0.001764087709583445,0.31991306089313254
204,0.06504097099363683,0.061744431519391886,0.10505659020313678,-0.04331215868374489,0.32550334485250654
205,0.06582424593514404,0.06504097099363683,0.08798780834652226,-0.022946837352885427,0.33119685577779095
206,0.060310608378579614,0.06582424593514404,0.08077971408755767,-0.014955468152413637,0.3369914525723744
207,0.07351682750720115,0.060310608378579614,0.08902471688558254,-0.028714108507002928,0.3428849561253842
208,0.08697520805602982,0.07351682750720115,0.09724273968084035,-0.023725912173639202,0.3488751501311607
209,0.11686625744603177,0.08697520805602982,0.08781015595241046,-0.0008349478963806389,0.35495978192271893
210,0.08234150012754542,0.11686625744603177,0.07248801676058546,0.04437824068544631,0.36113656331888555
211,0.06666184363773953,0.08234150012754542,0.0834656415566739,-0.001124141429128478,0.3674031714847893
212,0.06947087773836773,0.06666184363773953,0.11402021510944173,-0.0473583714717022,0.37375724980538444
213,0.06672586535678453,0.06947087773836773,0.09327997547865065,-0.02380909774028292,0.38019640877167765
214,0.06278596056694877,0.06672586535678453,0.08595282257185538,-0.019226957215070853,0.3867182268793235
215,0.057848904532227456,0.06278596056694877,0.08985664680684821,-0.027070686239899444,0.39332025153925476
216,0.03801061824559086,0.057848904532227456,0.07102786340477803,-0.013178958872550571,0.39999999999999986
217,0.0263325387116004,0.03801061824559086,0.10050479167605735,-0.06249417343046648,0.4067549602813444
218,-0.001393942670140124,0.0263325387116004,0.0679017012528156,-0.0415691625412152,0.4135825921189842
219,-0.006086001338217404,-0.001393942670140124,0.08528874761504728,-0.0866826902851874,0.42048032791981504
220,-0.04895217980171699,-0.006086001338217404,0.09157631874304287,-0.09766232008126027,0.4274455737274988
221,-0.05519109653504379,-0.04895217980171699,0.08015724051217706,-0.12910942031389405,0.4344757101979444
222,-0.051458102025442064,-0.05519109653504379,0.07253910861830902,-0.12773020515335282,0.4415680935843373
223,-0.08814486738483382,-0.051458102025442064,0.052256504187900545,-0.10371460621334261,0.44872005673134296
224,-0.07525640751559291,-0.08814486738483382,0.04390207286747458,-0.1320469402523084,0.45592891007811565
225,-0.09074990161908433,-0.07525640751559291,0.0507525181264343,-0.1260089256420272,0.4631919426697323
226,-0.08542273350676752,-0.09074990161908433,0.04352863717954711,-0.13427853879863144,0.47050642317667163
227,-0.08039323599129987,-0.08542273350676752,0.03357810448967889,-0.11900083799644641,0.47786960092195474
228,-0.052623231472647636,-0.08039323599129987,0.026126981953494034,-0.10652021794479391,0.48527870691556374
229,-0.045639024625751486,-0.052623231472647636,0.021888820282034302,-0.07451205175468194,0.4927309548957448
