t,y,y_true,y_hat,err,sched
0,0.01262641415994152,0.016777947062087954,0.0005994939305873843,0.01617845313150057,1.0
1,0.018475177942258187,0.01262641415994152,-0.0002796511236557407,0.012906065283597262,0.9998026241462927
2,-0.017106105993401653,0.018475177942258187,-0.0019621263125447048,0.02043730425480289,0.9992106913713086
3,-0.020253171889340785,-0.017106105993401653,0.004024651213916998,-0.02113075720731865,0.9982247858412321
4,-0.03943365819824012,-0.020253171889340785,0.002283236470202501,-0.022536408359543285,0.9968458805257912
5,-0.04073880050579518,-0.03943365819824012,-0.0008704962447575865,-0.038563161953482535,0.9950753362380551
6,-0.0544914200014074,-0.04073880050579518,0.0017596175384400289,-0.04249841804423521,0.9929149002914757
7,-0.04046757381483285,-0.0544914200014074,-0.005728674518962437,-0.04876274548244496,0.9903667047754989
8,-0.009937752160498881,-0.04046757381483285,-0.007723213905343138,-0.032744359909489706,0.9874332644514525
9,-0.018070247994557406,-0.009937752160498881,-0.014427063672564529,0.004489311512065648,0.9841174742707772
10,-0.019796916623597602,-0.018070247994557406,-0.007689985328738785,-0.01038026266581862,0.9804226065180615
11,-0.029451638032491192,-0.019796916623597602,-0.015962799596752602,-0.003834117026845,0.9763523075816902
12,-0.04313968019080537,-0.029451638032491192,-0.014082732780761376,-0.015368905251729816,0.9719105943553006
13,-0.004727801600182636,-0.04313968019080537,-0.008630783166908162,-0.03450889702389721,0.9671018502735924
14,-0.03224780109268979,-0.004727801600182636,-0.019626596157727026,0.014898794557544389,0.9619308209864079
15,-0.06638751399246555,-0.03224780109268979,-0.021042172257666275,-0.011205628835023518,0.9564026096753471
16,-0.018698486850267364,-0.06638751399246555,-0.02650401476859869,-0.03988349922386686,0.9505226720175455
17,-0.0025877122814152755,-0.018698486850267364,-0.01763927546717091,-0.0010592113830964547,0.9442968108015775
18,-0.0017061297020324689,-0.0025877122814152755,-0.01947408720258779,0.016886374921172516,0.937731170200806
19,0.029225576114919515,-0.0017061297020324689,-0.022326806125896284,0.020620676423863817,0.9308322297098248
20,0.020939456808218168,0.029225576114919515,-0.023266607414736202,0.05249218352965572,0.9236067977499791
21,-0.013335058965729743,0.020939456808218168,-0.010188239922296474,0.03112769673051464,0.9160620049502761
22,-0.028574881538127022,-0.013335058965729743,-0.015599575423050198,0.002264516457320455,0.9082052971103158
23,-0.0342216385110237,-0.028574881538127022,-0.014324425809660769,-0.014250455728466253,0.900044427852184
24,-0.006472574212125987,-0.0342216385110237,-0.017971122719542862,-0.01625051579148084,0.8915874509685646
25,0.008087924929102153,-0.006472574212125987,-0.013689253725361986,0.007216679513235999,0.882842712474619
26,0.0184460570315872,0.008087924929102153,-0.01864351702824156,0.026731441957343713,0.8738188423714754
27,0.05055892139809399,0.0184460570315872,-0.011776088799958595,0.030222145831545796,0.8645247461294607
28,0.07441165142208248,0.05055892139809399,-0.007061595390759407,0.057620516788853396,0.8549695958994759
29,0.06351390329544157,0.07441165142208248,-0.0019639798822812964,0.07637563130436377,0.8451628214611906
30,0.0706875548018368,0.06351390329544157,-0.0029990021697671215,0.06651290546520869,0.8351141009169893
31,0.04936276447822544,0.0706875548018368,0.004198581326796357,0.06648897347504044,0.8248333511408523
32,0.04438351289185347,0.04936276447822544,0.009667912258869702,0.03969485221935574,0.8143307179915986
33,0.03649776636271214,0.04438351289185347,0.014228078189737292,0.03015543470211618,0.8036165663001487
34,0.02707700311643345,0.03649776636271214,0.014018380319923893,0.022479386042788246,0.7927014696406862
35,0.02401401020230173,0.02707700311643345,0.02290188661316606,0.004175116503267389,0.7815961998958187
36,0.04801048826237705,0.02401401020230173,0.02213466758362733,0.001879342618674399,0.7703117166260292
37,0.022153547117136282,0.04801048826237705,0.015470090037961876,0.03254039822441517,0.7588591562539122
38,0.02770801124442691,0.022153547117136282,0.014819707567445658,0.007333839549690625,0.7472498210738714
39,0.017408249597177978,0.02770801124442691,0.022191353520281627,0.005516657724145283,0.7354951680981168
40,0.007753611182111591,0.017408249597177978,0.026137078943338943,-0.008728829346160965,0.7236067977499789
41,0.022701239551875547,0.007753611182111591,0.022173873635213545,-0.014420262453101955,0.7115964424156918
42,0.0279773601328695,0.022701239551875547,0.023043998030374234,-0.00034275847849868715,0.6994759548659419
43,0.029175104919178945,0.0279773601328695,0.02674458178523334,0.0012327783476361598,0.6872572965586171
44,0.017243550761120843,0.029175104919178945,0.020156096478302032,0.009019008440876913,0.6749525258342899
45,0.022746039265748242,0.017243550761120843,0.01036032671503236,0.006883224046088484,0.6625737860160924
46,0.018118408044614075,0.022746039265748242,0.021210116375933216,0.0015359228898150258,0.6501332934257218
47,0.01976722421393478,0.018118408044614075,0.025453891279931043,-0.007335483235316968,0.6376433253274058
48,0.025978610202921595,0.01976722421393478,0.02252340451350077,-0.0027561802995659905,0.6251162078117254
49,0.03697889207021072,0.025978610202921595,0.02210553255554074,0.0038730776473808563,0.6125643036312514
50,0.04328787530545112,0.03697889207021072,0.021805044578667356,0.015173847491543362,0.6000000000000001
51,0.05179134483107552,0.04328787530545112,0.01945448510190903,0.02383339020354209,0.5874356963687487
52,0.042722599981230666,0.05179134483107552,0.022866682671457386,0.02892466215961813,0.5748837921882747
53,0.02031728788861121,0.042722599981230666,0.024608396360656322,0.018114203620574344,0.5623566746725943
54,0.025188482971311304,0.02031728788861121,0.02616627723596647,-0.0058489893473552615,0.5498667065742784
55,0.06605317755138713,0.025188482971311304,0.027166784766256814,-0.0019783017949455105,0.5374262139839077
56,0.07361846915002332,0.06605317755138713,0.025958884046696832,0.040094293504690307,0.5250474741657102
57,0.07591522501357971,0.07361846915002332,0.030818409850330866,0.04280005929969245,0.5127427034413832
58,0.07482924459146019,0.07591522501357971,0.04180670155579593,0.03410852345778378,0.500524045134058
59,0.08261134547194149,0.07482924459146019,0.03494190783814323,0.03988733675331696,0.48840355758430837
60,0.06699518007839185,0.08261134547194149,0.039959578183339534,0.042651767288601955,0.4763932022500212
61,0.05882591998838725,0.06699518007839185,0.04033425841480953,0.026660921663582318,0.46450483190188346
62,0.016782692371526894,0.05882591998838725,0.04485460313335898,0.013971316855028268,0.45275017892612895
63,0.03176126837677197,0.016782692371526894,0.044883598294504966,-0.02810090592297807,0.44114084374608775
64,-0.004262296060369377,0.03176126837677197,0.044151803459725275,-0.012390535082953305,0.42968828337397097
65,-0.006967082007654676,-0.004262296060369377,0.03880809915732488,-0.043070395217694256,0.4184038001041813
66,-0.03837525305512426,-0.006967082007654676,0.03813915217889417,-0.04510623418654885,0.40729853035931385
67,-0.024901798582477222,-0.03837525305512426,0.03775182876422657,-0.07612708181935082,0.3963834336998515
68,-0.010425749811504337,-0.024901798582477222,0.03382811067898182,-0.05872990926145904,0.3856692820084013
69,0.012311913500899836,-0.010425749811504337,0.03119450778815987,-0.04162025759966421,0.37516664885914774
70,-0.009911583092376702,0.012311913500899836,0.026446644673343567,-0.01413473117244373,0.36488589908301083
71,-0.007941935462983387,-0.009911583092376702,0.023137260999185966,-0.03304884409156267,0.35483717853880936
72,0.028028784497571194,-0.007941935462983387,0.024538431925644706,-0.03248036738862809,0.3450304041005241
73,0.04078676736592831,0.028028784497571194,0.022221806669201198,0.0058069778283699955,0.33547525387053934
74,0.07776886618273941,0.04078676736592831,0.023147150124520184,0.017639617241408126,0.3261811576285245
75,0.04891610464746139,0.07776886618273941,0.021283245939601483,0.05648562024313793,0.317157287525381
76,0.10692828128121787,0.04891610464746139,0.016666424562459488,0.032249680085001904,0.3084125490314355
77,0.10012110092657231,0.10692828128121787,0.024138573248890224,0.08278970803232764,0.2999555721478162
78,0.09366508053993221,0.10012110092657231,0.029190705894007973,0.07093039503256433,0.29179470288968434
79,0.10188319023338908,0.09366508053993221,0.02681102823414306,0.06685405230578914,0.28393799504972383
80,0.09640015744107505,0.10188319023338908,0.03483158224574209,0.06705160798764699,0.27639320225002106
81,0.040228624571262105,0.09640015744107505,0.030365629616065155,0.0660345278250099,0.26916777029017536
82,0.04328227863777865,0.040228624571262105,0.043261531666123114,-0.0030329070948610093,0.2622688297991941
83,0.042651406350487975,0.04328227863777865,0.04903103486993137,-0.005748756232152721,0.2557031891984225
84,0.0649205973421339,0.042651406350487975,0.03407595740118331,0.008575448949304662,0.2494773279824546
85,0.07486165109352864,0.0649205973421339,0.04223467091999617,0.02268592642213773,0.24359739032465288
86,0.060975680173177345,0.07486165109352864,0.036293067040840336,0.03856858405268831,0.23806917901359226
87,0.009729634454100466,0.060975680173177345,0.0441133588689625,0.016862321304214847,0.23289814972640766
