t,bp_delta,bp_theta,bp_alpha,bp_beta,bp_gamma,psd_slope,lzc,pac_tg_mi,y_true,y_hat,err,sched
37,0.02674090149707678,0.3957899725897895,0.025004310645658185,0.0185526477570087,0.21264713127538626,-1.1593399655610943,0.34375,0.0006994102722488937,0.04801048826237705,0.015470090037961876,0.03254039822441517,0.7588591562539122
38,0.006129806470359952,0.48642387114465685,0.03551017552767223,0.0242322493482356,0.1839428484303436,-0.7547630488883329,0.1875,0.0014390008628594514,0.022153547117136282,0.014819707567445658,0.007333839549690625,0.7472498210738714
39,0.09848148026852618,0.5838135301093009,0.019766202795588477,0.02729156454398188,0.21403274403169062,-1.377735308167747,0.53125,0.0011059442658276387,0.02770801124442691,0.022191353520281627,0.005516657724145283,0.7354951680981168
40,0.04146339685786597,0.8036824062223932,0.030894995824748497,0.02690103690321853,0.2151284133616589,-1.3671674538276666,0.0625,0.000578623115407773,0.017408249597177978,0.026137078943338943,-0.008728829346160965,0.7236067977499789
41,0.06435481524435566,0.4596215669506563,0.042036755004145006,0.038661126119743525,0.17494631393042903,-1.5579454914364077,0.0625,0.0013836569169971397,0.007753611182111591,0.022173873635213545,-0.014420262453101955,0.7115964424156918
42,0.022451927649499374,0.8040635738829782,0.027636208333038086,0.019587126843665856,0.20367912564226068,-1.2780183827429659,0.125,0.0016757510540862507,0.022701239551875547,0.023043998030374234,-0.00034275847849868715,0.6994759548659419
43,0.07174769518455391,0.6928503746487218,0.04910314865535953,0.015502491572666376,0.22069942664230116,-1.891419568642944,0.4375,0.0004997814506896555,0.0279773601328695,0.02674458178523334,0.0012327783476361598,0.6872572965586171
44,0.08010909849118733,0.6344902483472471,0.030356437389175695,0.026264479847406364,0.2096848690975045,-1.1931572857000476,0.3125,0.0013716338084620895,0.029175104919178945,0.020156096478302032,0.009019008440876913,0.6749525258342899
45,0.008191179760945676,0.3377760853561483,0.026896191743107506,0.028277315541533052,0.19705310279388122,-0.4895633496901488,0.21875,0.0018203697775521605,0.017243550761120843,0.01036032671503236,0.006883224046088484,0.6625737860160924
46,0.0474305808793451,0.5233249134134061,0.03637616240688914,0.028314212996180473,0.21896901126651533,-1.3611920446875552,0.1875,0.0016921947447224675,0.022746039265748242,0.021210116375933216,0.0015359228898150258,0.6501332934257218
47,0.10589130707094635,0.6420841648156879,0.02345698613465538,0.020361594717574313,0.2127723741970549,-1.6006530754429849,0.0625,0.0007354839405525521,0.018118408044614075,0.025453891279931043,-0.007335483235316968,0.6376433253274058
48,0.05157778511366698,0.3794291073515117,0.014477028762138218,0.01632164151822278,0.19234503248370532,-1.7818662095018578,0.0625,0.0009413704309649376,0.01976722421393478,0.02252340451350077,-0.0027561802995659905,0.6251162078117254
49,0.0852027109166652,0.5634611477547212,0.028127335854178606,0.029410069410534645,0.2284740432131614,-1.4423046565126965,0.0625,0.0005168471293305128,0.025978610202921595,0.02210553255554074,0.0038730776473808563,0.6125643036312514
50,0.07036250531636598,0.5056335231045972,0.054734216118890636,0.03428694414670628,0.1968931361793953,-1.5508461490513872,0.3125,0.0007208645051975916,0.03697889207021072,0.021805044578667356,0.015173847491543362,0.6000000000000001
51,0.14362089439525047,0.2152042382248882,0.0019119446852859348,0.020544218501147876,0.2226249186606681,-1.4733597018224276,0.09375,0.000980146636397543,0.04328787530545112,0.01945448510190903,0.02383339020354209,0.5874356963687487
52,0.08753210830021216,0.4970913710569391,0.03153832168986698,0.026673306475280108,0.1552558073288004,-1.4213113566860058,0.375,0.000703119187703741,0.05179134483107552,0.022866682671457386,0.02892466215961813,0.5748837921882747
53,0.04389081413737449,0.7181810427170117,0.021212774654667487,0.02940694399413637,0.19211452531753775,-1.094737478237602,0.09375,0.0009465573649783293,0.042722599981230666,0.024608396360656322,0.018114203620574344,0.5623566746725943
54,0.17332352028479342,0.3575010693531742,0.008766048827530015,0.024010392560790638,0.19935960318719242,-1.5093582969195551,0.09375,0.0028638891893958025,0.02031728788861121,0.02616627723596647,-0.0058489893473552615,0.5498667065742784
55,0.19818565898569546,0.31043511903567306,0.029077720104131594,0.03236642966305021,0.1999631447804611,-1.6766862074516895,0.09375,0.0003575595816070765,0.025188482971311304,0.027166784766256814,-0.0019783017949455105,0.5374262139839077
56,0.05332767794480673,0.4535666887448455,0.010782820396343883,0.024741164289675918,0.1726708651905034,-1.5025122031716955,0.1875,0.0014951783265895857,0.06605317755138713,0.025958884046696832,0.040094293504690307,0.5250474741657102
57,0.05922815644568971,0.5485891262095932,0.045720182123506946,0.020074154664202478,0.20094319009634914,-1.5175816414980883,0.09375,0.0007494971196689395,0.07361846915002332,0.030818409850330866,0.04280005929969245,0.5127427034413832
58,0.12151043231858936,0.8074911689868804,0.01839707515424368,0.011827760331714229,0.21045839922948392,-1.7803137244231542,0.34375,0.0009370381046384131,0.07591522501357971,0.04180670155579593,0.03410852345778378,0.500524045134058
59,0.04365109691928305,0.5890532870873525,0.012100555733969096,0.03781044004331352,0.17940323696346455,-1.4285823158705695,0.15625,0.0010349097235064322,0.07482924459146019,0.03494190783814323,0.03988733675331696,0.48840355758430837
60,0.06466997861288441,0.6663516675837702,0.04548911142488107,0.019537024293423338,0.2110177984228597,-1.4625694809843501,0.40625,0.0011026427004014892,0.08261134547194149,0.039959578183339534,0.042651767288601955,0.4763932022500212
61,0.07776958367182571,0.6667573500133365,0.04268743622862142,0.03197293838504263,0.21303171409083205,-1.3416705800434165,0.0625,0.0009045479826818978,0.06699518007839185,0.04033425841480953,0.026660921663582318,0.46450483190188346
62,0.11058013646464006,0.41619517754196333,0.018179139276746616,0.009231354357510048,0.1645086660726966,-1.7216347558796956,0.0625,0.001185749860429114,0.05882591998838725,0.04485460313335898,0.013971316855028268,0.45275017892612895
63,0.05919862392536058,0.44987382112859214,0.018168326047793497,0.027482530292076264,0.21836135871217058,-1.635404111981716,0.09375,0.0004689371375640969,0.016782692371526894,0.044883598294504966,-0.02810090592297807,0.44114084374608775
64,0.04532022480328058,0.6575750910812397,0.04692815467232135,0.047245993071814076,0.2017114882315689,-1.5312095697615218,0.09375,0.0009029758292310237,0.03176126837677197,0.044151803459725275,-0.012390535082953305,0.42968828337397097
65,0.055920740311952224,0.4740123200777888,0.028281310496048654,0.024528636391901313,0.16938858275691862,-1.463961715997859,0.0625,0.0007324218016619648,-0.004262296060369377,0.03880809915732488,-0.043070395217694256,0.4184038001041813
66,0.10064373617706346,0.7662828646666763,0.01274528017135055,0.0420247505993275,0.22434251794165525,-1.244186988618353,0.09375,0.0011646034186823825,-0.006967082007654676,0.03813915217889417,-0.04510623418654885,0.40729853035931385
67,0.11564815115938729,0.4390479733754175,0.016604564575982125,0.024614986905025213,0.1935571537565744,-1.6522394426865792,0.0625,0.0008397257760733498,-0.03837525305512426,0.03775182876422657,-0.07612708181935082,0.3963834336998515
68,0.06801026265405562,0.4387066691204998,0.013266261098065172,0.022872570073684227,0.18876154407339638,-1.7111836536045955,0.3125,0.0023267714005226776,-0.024901798582477222,0.03382811067898182,-0.05872990926145904,0.3856692820084013
69,0.12691743914832565,0.5224005780092661,0.028780313376604784,0.02997334333226414,0.20967097718169286,-1.6576335072551809,0.21875,0.0006236319655541469,-0.010425749811504337,0.03119450778815987,-0.04162025759966421,0.37516664885914774
70,0.1576198510761077,0.2981366041942063,0.037878691505372784,0.040154750515427634,0.196268647004851,-1.7489087075079552,0.1875,0.0012496668655131234,0.012311913500899836,0.026446644673343567,-0.01413473117244373,0.36488589908301083
71,0.03806866565282067,0.5910192280230477,0.01195804378641834,0.02222156043143128,0.18377169306123195,-1.169982382117653,0.0625,0.0005255243861874379,-0.009911583092376702,0.023137260999185966,-0.03304884409156267,0.35483717853880936
72,0.04980911532117402,0.5970221247310579,0.03538965644318411,0.022929448477245293,0.17846022169137105,-1.4222825410267907,0.40625,0.0006059160878228361,-0.007941935462983387,0.024538431925644706,-0.03248036738862809,0.3450304041005241
73,0.04201322296929857,0.5685520963573321,0.05944846406476859,0.03895437599180981,0.20284250187326613,-1.3198218628297496,0.0625,0.0014394428436263747,0.028028784497571194,0.022221806669201198,0.0058069778283699955,0.33547525387053934
74,0.12193342725126839,0.5840900627497498,0.025640777564015824,0.04459957451617884,0.23323340251084354,-1.326698739657787,0.09375,0.0006812664162570328,0.04078676736592831,0.023147150124520184,0.017639617241408126,0.3261811576285245
75,0.03382799107308238,0.5007427972427358,0.0422048842700579,0.022748273653500885,0.21553134868427698,-1.2248418950499649,0.21875,0.0014621298278115747,0.07776886618273941,0.021283245939601483,0.05648562024313793,0.317157287525381
76,0.060690425230250936,0.24357172751092315,0.028626569744037385,0.04983351688850384,0.2008496988430798,-1.028034912940713,0.1875,0.00058372139875497,0.04891610464746139,0.016666424562459488,0.032249680085001904,0.3084125490314355
77,0.06464794102369621,0.621226659079207,0.03057142639390827,0.03315521845615022,0.23262583521287528,-1.0975078740104123,0.15625,0.0006424807734987958,0.10692828128121787,0.024138573248890224,0.08278970803232764,0.2999555721478162
78,0.017942311398980434,0.6452520433008714,0.019774856497532505,0.020420348845784753,0.1911721144834776,-1.3451340732712196,0.15625,0.0010586405291092415,0.10012110092657231,0.029190705894007973,0.07093039503256433,0.29179470288968434
79,0.02888071788316448,0.4714476816997626,0.014529555974511499,0.03710587764643215,0.2029258617729286,-1.207221484960253,0.125,0.0010326246713226613,0.09366508053993221,0.02681102823414306,0.06685405230578914,0.28393799504972383
80,0.14467207239266897,0.4957327109179924,0.03619760200525644,0.04448925724068041,0.20405823964593062,-1.5643334005142235,0.09375,0.001588959706846821,0.10188319023338908,0.03483158224574209,0.06705160798764699,0.27639320225002106
81,0.0285614486784751,0.35111646844564465,0.028254097709518478,0.029764922901421867,0.19922966752656335,-1.3145046161705456,0.15625,0.0020147714106225705,0.09640015744107505,0.030365629616065155,0.0660345278250099,0.26916777029017536
82,0.14903552669145864,0.6371991124988997,0.030923633049924272,0.04146210536602941,0.20357094953091834,-1.6412704059017293,0.0625,0.0013029277921429666,0.040228624571262105,0.043261531666123114,-0.0030329070948610093,0.2622688297991941
83,0.20423352555260385,0.8867036096546785,0.021185880659054756,0.01386095352139672,0.22187099042208025,-1.689059693032745,0.09375,0.0006916485260832845,0.04328227863777865,0.04903103486993137,-0.005748756232152721,0.2557031891984225
84,0.11831668518212154,0.2886679764898812,0.018509646840069907,0.02794071801526043,0.19235740478986427,-1.4875702870185636,0.0625,0.0004553717368160763,0.042651406350487975,0.03407595740118331,0.008575448949304662,0.2494773279824546
85,0.19487236047832607,0.5594787139746122,0.004595957185783269,0.0189125161974187,0.2071869663315964,-1.6386063613596973,0.21875,0.00047750440619209863,0.0649205973421339,0.04223467091999617,0.02268592642213773,0.24359739032465288
86,0.08792522186283128,0.24282043903619843,0.022636188644380904,0.016691606989497357,0.21806276571398955,-1.5774329111306344,0.0625,0.000587117624526883,0.07486165109352864,0.036293067040840336,0.03856858405268831,0.23806917901359226
87,0.11199376880087392,0.5485632626335278,0.02722022384137869,0.0607592865387593,0.1890456118032853,-1.6882200394874012,0.40625,0.0005846206633083942,0.060975680173177345,0.0441133588689625,0.016862321304214847,0.23289814972640766
88,0.018217424963148734,0.5983528743934526,0.015659214460827155,0.019505298562497417,0.2144534608773739,-1.1538377208645556,0.25,0.0007655663822076181,0.009729634454100466,0.03561196030066245,-0.025882325846561985,0.22808940564469948
89,0.0347747058470822,0.5403741621249849,0.02527424089057569,0.031047178770913945,0.18757403047441099,-1.2466632185321098,0.5625,0.00045501360455601006,0.017823274972046096,0.03550166986200198,-0.017678394889955887,0.22364769241830984
90,0.030274566000175272,0.29985938281143454,0.043385355045343243,0.03937840011437206,0.1938439083700708,-1.2972044752671996,0.0625,0.0006624883887702497,0.0020180939551250067,0.03192965879854265,-0.029911564843417643,0.2195773934819386
91,0.026358457067234997,0.34577769086407006,0.027743985131841304,0.023720400976670185,0.20752199136624558,-1.0621142990212709,0.0625,0.0012665546912150457,0.011039304594448116,0.028082421683961314,-0.0170431170895132,0.21588252572922284
92,0.059500483923348876,0.8703120193138256,0.006969648426360017,0.038718651350233904,0.20221972209559935,-1.292868519534141,0.0625,0.0007005407153511655,0.031882858689163296,0.04075131648765346,-0.008868457798490166,0.21256673554854763
93,0.055594270740150775,0.2662509505674617,0.018208061642202192,0.02983272709252687,0.20767981756646908,-1.1652099765984223,0.21875,0.0014270705676524748,0.048321993635141315,0.028223750974427354,0.02009824266071396,0.20963329522450108
94,0.08972440878114823,0.4348025087203319,0.01741287295649333,0.020084694093130327,0.18072221276776362,-1.3798386513555836,0.21875,0.0003370697272559272,0.04719947538581396,0.035255380880533635,0.011944094505280327,0.2070850997085245
95,0.05735128205270598,0.382096021564859,0.04878029824796138,0.03739090555509736,0.2007973958899157,-1.2273895480070647,0.4375,0.0010408015734829578,0.04334998737885766,0.03182575193209446,0.011524235446763197,0.20492466376194496
96,0.05369863098088856,0.4482368802989357,0.06199586336684241,0.02189674598277993,0.18719520006495638,-1.293722028664854,0.0625,0.0007643264107675849,0.0560789574040375,0.034430793695559334,0.021648163708478163,0.20315411947420892
97,0.006626863639182886,0.4284394128408733,0.044257140266031635,0.019985046340764277,0.18462277678085606,-0.8752543841284581,0.1875,0.0015949009683218218,0.051321937988546604,0.02630940752915693,0.025012530459389674,0.201775214158768
98,0.07044585176770231,0.26571577087787446,0.0518325348515495,0.024546674736562232,0.16301664599114812,-1.2997602066498593,0.1875,0.0008507342903295172,0.04893722147577705,0.03187959707388166,0.017057624401895392,0.20078930862869138
99,0.07020245190049916,0.46662167654445497,0.05275872231907463,0.027198513275502652,0.22674282747097857,-1.692000495076522,0.09375,0.0018420637800053816,0.06737345486574361,0.044071471822073605,0.02330198304367001,0.20019737585370737
100,0.09292399106274078,0.28108509057410264,0.021691682688866117,0.04054923725352174,0.1960329731491525,-1.3407179044399031,0.15625,0.0007365601963045923,0.07550505235053588,0.034044115277002886,0.041460937073532995,0.2
101,0.03799154062122982,0.35943144069600924,0.03205244683428273,0.024848130901367362,0.2114414702387816,-1.3306876037615603,0.375,0.00128356445190738,0.11132557948558726,0.036272941126447564,0.0750526383591397,0.20019737585370737
102,0.07063652473490774,0.8912394006998108,0.022966442567427164,0.029429072040044628,0.1818847381109604,-1.5512633678877308,0.28125,0.001205051069924634,0.09731747663367062,0.051610057779712386,0.04570741885395823,0.20078930862869138
103,0.19818569534172126,0.5216300218127282,0.019557869718659103,0.0573455855525564,0.19434962448885196,-1.3814274338106967,0.0625,0.00200833025940675,0.09837108124660882,0.04290932883041114,0.05546175241619768,0.201775214158768
104,0.01342630031427015,0.7929684161594969,0.014840852606863358,0.03814497211776757,0.1863602755012808,-0.9569960352700352,0.0625,0.0006294310753355632,0.07870818641618696,0.03873025713689178,0.03997792927929518,0.20315411947420886
105,0.007714961925607556,0.4970172439253933,0.04067521154293861,0.017101084736552745,0.23489192546158966,-0.7048463950165246,0.1875,0.0007097198294490625,0.05499839062626942,0.02904256413759546,0.02595582648867396,0.2049246637619449
106,0.05209201072170447,0.4727631535571161,0.0016725238157245508,0.021863087948859185,0.2261367306409719,-1.305836733320277,0.0625,0.0009049118601699628,0.07142999387779451,0.04267353522793729,0.028756458649857222,0.20708509970852457
107,0.012300423387223532,0.4022854606122711,0.01763894351786565,0.026519614493921855,0.18521057618376746,-1.0936379656564565,0.21875,0.0009412823927072495,0.07486868496761709,0.03624320041166099,0.038625484555956095,0.20963329522450103
108,0.018012743584753868,0.5020408201439476,0.003509628566347653,0.033177127136193904,0.20427881767908648,-0.8507063415178273,0.0625,0.0008366065909768434,0.051861711925414423,0.032865193698318876,0.018996518227095548,0.21256673554854755
109,0.10408152841471938,0.403253748200761,0.013511491013249216,0.037504011703606004,0.2205483613444114,-1.0868376804014512,0.90625,0.0011099624756879397,0.03662309258513189,0.038313801227771185,-0.001690708642639295,0.21588252572922273
110,0.02262159285818381,0.6050155024332003,0.015116974583285654,0.019955810107079554,0.19314330076136813,-1.1562513378889876,0.40625,0.0007994591577970313,0.0509674010464068,0.04287892007809398,0.008088480968312821,0.21957739348193855
111,0.03503414501771771,0.558538257087651,0.011166286696845749,0.03633547570129484,0.1999133058907819,-1.1621735876560135,0.0625,0.0008605044080226824,0.031152718696873517,0.04190796035722608,-0.010755241660352566,0.22364769241830984
112,0.07086983005193562,0.5293243192477163,0.04607313584589078,0.029447468778714053,0.1909023841556403,-1.3540047655374303,0.0625,0.0005168474590315904,0.03511890912526951,0.04607158486703984,-0.010952675741770335,0.22808940564469943
113,0.1280295662964563,0.5764765193954252,0.012786794275733837,0.021159338783437346,0.23026438125442258,-1.6452771209522057,0.3125,0.0004993190591301761,-0.01100803848794464,0.05478211224638135,-0.06579015073432598,0.23289814972640752
114,0.018877714151041843,0.450773552175049,0.039448314594005496,0.025420557675645463,0.20300354541961893,-1.2459917339138524,0.0625,0.0018133371650594593,-0.005558771943145749,0.03981038817055066,-0.045369160113696405,0.23806917901359215
115,0.07789544322496908,0.2873627635226574,0.016074633308701774,0.04545314435649805,0.22148678934341032,-1.276358608142587,0.1875,0.0013354471606916985,-0.009217152147955869,0.03674302465533922,-0.04596017680329509,0.24359739032465294
116,0.2950638608788903,0.6985611039519004,0.009965295990605465,0.024414215173018724,0.19655734941937605,-1.6215993487807918,0.28125,0.0004847033660770628,-0.04964052034276613,0.05167494476935583,-0.10131546511212196,0.24947732798245462
117,0.09209087424586092,0.5451692655616136,0.03268159519942004,0.032944107607273926,0.19463776528417664,-1.2932765444207732,0.15625,0.0006750258766559769,-0.09381270494321296,0.03746764346057825,-0.1312803484037912,0.25570318919842255
118,0.05831119483459549,0.5347663259710947,0.019636889383106305,0.014876118467611195,0.16844014679431965,-1.2994916697416772,0.09375,0.000985181784196455,-0.07361927998787238,0.033690047306452524,-0.10730932729432491,0.26226882979919397
119,0.039479367611766625,0.5140087995501319,0.009063524323088795,0.027350085540795682,0.2071100517483026,-1.0127570753413497,0.0625,0.000641209602162324,-0.0831034637987899,0.026301247698316713,-0.10940471149710661,0.2691677702901752
120,0.11356005291293514,0.8752515884384479,0.027431047791653694,0.015995073670606257,0.21558404802815861,-1.8629886189722493,0.15625,0.0006272232856153448,-0.10560331698055442,0.04226984031317228,-0.1478731572937267,0.2763932022500209
121,0.09914053485960006,0.5913211958948692,0.010632461760027394,0.025830392787460396,0.18229049166307545,-1.4310634548929941,0.09375,0.0012282784629826426,-0.13272699233360574,0.02466266223643807,-0.1573896545700438,0.2839379950497239
122,0.07261592103542314,0.35031923146437705,0.0375441063731315,0.032427455388403206,0.2014666228923086,-1.1556552769747284,0.125,0.001428493262254191,-0.14135755739821493,0.014484497268917727,-0.15584205466713266,0.29179470288968434
123,0.03871979914722576,0.5276059254098102,0.014779389894925256,0.05222676628753586,0.18704689584045464,-1.0782421297713383,0.0625,0.0012118544349483493,-0.12161322302187644,0.012131931491108718,-0.13374515451298516,0.29995557214781615
124,0.025038235841288992,0.5880344090330893,0.012588513761317895,0.02615983300265662,0.19415230970825753,-1.100316809695448,0.0625,0.0009814499876053557,-0.10610361054868708,0.010177434396663021,-0.1162810449453501,0.3084125490314353
125,0.05001654371333873,0.9479458984087608,0.015175870617259994,0.03281247043046648,0.19758960916380994,-1.400710962770528,0.1875,0.0011248410887774126,-0.10544843964027047,0.010512908731201096,-0.11596134837147157,0.31715728752538086
126,0.22042125385405525,0.4792088244146887,0.020823887036253617,0.04485633512970726,0.17948430016088499,-1.4471921375090062,0.125,0.001016163337041804,-0.10340759225127609,0.001874489360941545,-0.10528208161221764,0.32618115762852457
