t,y,y_true,y_hat,err,sched
114,-0.06814111989312648,-0.017694577642280034,-0.06768273954290895,0.04998816190062891,0.23806917901359215
115,-0.12333508190834401,-0.06814111989312648,-0.082250342988985,0.01410922309585852,0.24359739032465294
116,-0.10513534739767239,-0.12333508190834401,-0.06840985900921184,-0.05492522289913217,0.24947732798245462
117,-0.13818264394582666,-0.10513534739767239,-0.06892512417700371,-0.03621022322066868,0.25570318919842255
118,-0.12856544115797192,-0.13818264394582666,-0.061289630278276344,-0.07689301366755032,0.26226882979919397
119,-0.11492204334358891,-0.12856544115797192,-0.07467748254590253,-0.05388795861206938,0.2691677702901752
120,-0.13907334519533812,-0.11492204334358891,-0.07222228938078881,-0.0426997539628001,0.2763932022500209
121,-0.11981831350311192,-0.13907334519533812,-0.0682935017466755,-0.07077984344866262,0.2839379950497239
122,-0.08645171447534625,-0.11981831350311192,-0.09154495633029129,-0.028273357172820632,0.29179470288968434
123,-0.08218592886241682,-0.08645171447534625,-0.07569035488415583,-0.010761359591190414,0.29995557214781615
124,-0.11702967766501457,-0.08218592886241682,-0.07025645556592316,-0.011929473296493659,0.3084125490314353
125,-0.09514093845470667,-0.11702967766501457,-0.10509373122853025,-0.011935946436484324,0.31715728752538086
126,-0.05984740488697004,-0.09514093845470667,-0.06459995199040804,-0.030540986464298633,0.32618115762852457
127,-0.019418121194213503,-0.05984740488697004,-0.07748355853197257,0.017636153645002532,0.3354752538705392
128,0.0037974067913466914,-0.019418121194213503,-0.0715953241420185,0.05217720294780499,0.3450304041005242
129,0.021996134447365527,0.0037974067913466914,-0.09129163688159868,0.09508904367294536,0.3548371785388094
130,0.057713184769043455,0.021996134447365527,-0.08747002951394625,0.10946616396131179,0.3648858990830107
131,0.06566399877539475,0.057713184769043455,-0.08406090650164745,0.1417740912706909,0.37516664885914763
132,0.09366924503944653,0.06566399877539475,-0.06449767362507967,0.13016167240047444,0.3856692820084015
133,0.09698977567375064,0.09366924503944653,-0.05804616669570874,0.15171541173515526,0.3963834336998516
134,0.12258989374375001,0.09698977567375064,-0.05134757692705107,0.14833735260080172,0.40729853035931396
135,0.12083825334281376,0.12258989374375001,-0.03830294263781404,0.16089283638156404,0.4184038001041812
136,0.10977876115576936,0.12083825334281376,-0.02879660103875062,0.14963485438156438,0.42968828337397114
137,0.11561394134042356,0.10977876115576936,-0.04694870978767996,0.15672747094344933,0.4411408437460879
138,0.13157964433389605,0.11561394134042356,-0.028092242636631556,0.14370618397705512,0.4527501789261289
139,0.09224750307787703,0.13157964433389605,-0.02274965182466767,0.15432929615856372,0.46450483190188346
140,0.06435690947854604,0.09224750307787703,-0.011602891577613125,0.10385039465549016,0.476393202250021
141,0.03666693733159142,0.06435690947854604,-0.00858829325201142,0.07294520273055746,0.4884035575843082
142,0.026481214853643117,0.03666693733159142,-0.0030809131755172078,0.03974785050710863,0.5005240451340582
143,0.010112695412020718,0.026481214853643117,-0.012752723949266584,0.0392339388029097,0.5127427034413831
144,-0.002399792386590345,0.010112695412020718,-0.0012610927503024618,0.011373788162323178,0.5250474741657102
145,0.00025436670179258716,-0.002399792386590345,0.0015059713064442364,-0.003905763693034581,0.5374262139839077
146,0.013918822286235855,0.00025436670179258716,0.0012118176392018907,-0.0009574509374093035,0.5498667065742782
147,-0.002472718107769373,0.013918822286235855,-0.0028554328029708207,0.016774255089206675,0.5623566746725944
148,-0.007181491884193735,-0.002472718107769373,0.0025885217484896456,-0.005061239856259019,0.5748837921882748
149,0.012618923470660006,-0.007181491884193735,0.0007472225127539847,-0.00792871439694772,0.5874356963687487
150,-0.008988055093896344,0.012618923470660006,-0.0063724066462409,0.018991330116900906,0.5999999999999999
151,-0.004752729036441135,-0.008988055093896344,0.0017694452376952876,-0.010757500331591632,0.6125643036312511
152,-0.005131267405273521,-0.004752729036441135,0.003053772826478984,-0.007806501862920119,0.6251162078117252
153,-0.015686390412106583,-0.005131267405273521,-0.0007311349675443485,-0.004400132437729172,0.6376433253274059
154,0.019751683999158633,-0.015686390412106583,-0.0010231512171425443,-0.01466323919496404,0.6501332934257218
155,0.016409616035637276,0.019751683999158633,-0.0033284689719686707,0.023080152971127303,0.6625737860160923
156,0.03699594435956147,0.016409616035637276,0.0036120835317972207,0.012797532503840055,0.6749525258342898
157,0.055168622337658256,0.03699594435956147,0.005773033534006218,0.03122291082555525,0.6872572965586168
158,0.041987848732688814,0.055168622337658256,0.001203501257360968,0.05396512108029729,0.6994759548659419
159,0.04268213679164295,0.041987848732688814,0.006443078391339563,0.03554477034134925,0.7115964424156918
160,-0.003693916404141111,0.04268213679164295,0.007901214593479693,0.034780922198163255,0.7236067977499789
161,0.009964624493243472,-0.003693916404141111,0.017596143307160493,-0.021290059711301604,0.7354951680981165
162,0.005965598827612135,0.009964624493243472,0.016507706110094843,-0.006543081616851371,0.747249821073871
163,0.0032677326897640998,0.005965598827612135,-0.002788960783776073,0.008754559611388208,0.758859156253912
164,0.0004856540517660377,0.0032677326897640998,0.005550445980623408,-0.0022827132908593084,0.7703117166260287
165,-0.03842914504457415,0.0004856540517660377,0.008197808861682282,-0.007712154809916244,0.7815961998958183
166,-0.00879462508364414,-0.03842914504457415,0.0073201395482857465,-0.045749284592859894,0.7927014696406862
167,-0.01034637629773691,-0.00879462508364414,0.006406466396784179,-0.015201091480428319,0.8036165663001487
168,-0.012145582638944566,-0.01034637629773691,0.0024134165705924976,-0.012759792868329407,0.8143307179915988
169,-0.015017366362639829,-0.012145582638944566,0.007490513636422429,-0.019636096275366995,0.8248333511408523
170,-0.02342275700067651,-0.015017366362639829,0.006746642263434309,-0.02176400862607414,0.8351141009169891
171,-0.04032105934001351,-0.02342275700067651,-0.00024133522234217773,-0.02318142177833433,0.8451628214611906
172,-0.051866629443876315,-0.04032105934001351,0.002299504582323646,-0.04262056392233716,0.8549695958994759
173,-0.020931359572102213,-0.051866629443876315,-0.007130015727261833,-0.044736613716614484,0.8645247461294605
174,-0.048825801066453914,-0.020931359572102213,-0.009715943053507068,-0.011215416518595145,0.8738188423714752
175,-0.05365348556625632,-0.048825801066453914,-0.009209764490504747,-0.03961603657594917,0.8828427124746188
176,-0.09841766309346228,-0.05365348556625632,-0.015305444800037113,-0.038348040766219206,0.8915874509685646
177,-0.09474756891916672,-0.09841766309346228,-0.02816148761479635,-0.07025617547866593,0.900044427852184
178,-0.07820918481465187,-0.09474756891916672,-0.023546409073876604,-0.07120115984529012,0.9082052971103158
179,-0.06905746676157062,-0.07820918481465187,-0.03759750191930709,-0.04061168289534479,0.9160620049502761
180,-0.10018983920857899,-0.06905746676157062,-0.036340037242339966,-0.03271742951923066,0.9236067977499791
181,-0.08268051829653793,-0.10018983920857899,-0.04238447881153876,-0.05780536039704023,0.9308322297098248
182,-0.06628493824622336,-0.08268051829653793,-0.050354321192858195,-0.03232619710367973,0.937731170200806
183,-0.09795223054262726,-0.06628493824622336,-0.045298943122026786,-0.020985995124196577,0.9442968108015772
184,-0.09969604868075246,-0.09795223054262726,-0.044917429965742994,-0.05303480057688427,0.9505226720175453
185,-0.12144554040064641,-0.09969604868075246,-0.05003250860568558,-0.04966354007506688,0.9564026096753471
186,-0.12543342124477508,-0.12144554040064641,-0.0756946784514316,-0.04575086194921481,0.9619308209864077
187,-0.11776047494377793,-0.12543342124477508,-0.07970282299186679,-0.04573059825290829,0.9671018502735926
188,-0.11151059486685225,-0.11776047494377793,-0.07745604013385615,-0.04030443480992178,0.9719105943553006
189,-0.08530892948773486,-0.11151059486685225,-0.0917924738598767,-0.01971812100697555,0.9763523075816902
190,-0.09207830624342862,-0.08530892948773486,-0.09373248620589678,0.008423556718161918,0.9804226065180615
191,-0.047426112196020394,-0.09207830624342862,-0.09362129205788258,0.0015429858144539593,0.9841174742707772
192,-0.052097030860512074,-0.047426112196020394,-0.09552785084897905,0.04810173865295866,0.9874332644514525
193,-0.03842571401844387,-0.052097030860512074,-0.07626403587288547,0.024167005012373392,0.9903667047754989
194,-0.029321380368716274,-0.03842571401844387,-0.05837076477598772,0.019945050757543846,0.9929149002914757
195,0.0006593452545047092,-0.029321380368716274,-0.07602476310691078,0.04670338273819451,0.9950753362380551
196,-0.022692349870442313,0.0006593452545047092,-0.06380560634617967,0.06446495160068438,0.9968458805257912
197,-0.02414105051649678,-0.022692349870442313,-0.05029048575420961,0.027598135883767295,0.9982247858412321
198,-0.03420062486894348,-0.02414105051649678,-0.03642623741946105,0.01228518690296427,0.9992106913713086
199,-0.047408211498736835,-0.03420062486894348,-0.05800105969391813,0.023800434824974653,0.9998026241462927
200,-0.047966941112701854,-0.047408211498736835,-0.042095979245411815,-0.005312232253325021,0.3037823947563982
201,-0.0589972722157139,-0.047966941112701854,-0.06026815507980474,0.01230121396710289,0.3090505433707806
202,-0.026586522808360987,-0.0589972722157139,-0.05340220891758076,-0.0055950632981331405,0.31442810617684036
203,-0.010830219856328914,-0.026586522808360987,-0.05171679926709885,0.025130276458737864,0.31991306089313254
204,-0.046260760509378294,-0.010830219856328914,-0.04880849469873393,0.03797827484240502,0.32550334485250654
205,-0.04740473624929339,-0.046260760509378294,-0.04974858655350843,0.0034878260441301365,0.33119685577779095
206,-0.029489546567056747,-0.04740473624929339,-0.044185774405337816,-0.0032189618439555714,0.3369914525723744
207,-0.012812163287054864,-0.029489546567056747,-0.058594742504487006,0.02910519593743026,0.3428849561253842
208,-0.01852892003374654,-0.012812163287054864,-0.045161575301230314,0.03234941201417545,0.3488751501311607
209,0.009562751869339074,-0.01852892003374654,-0.04653804251143761,0.028009122477691068,0.35495978192271893
210,0.0006135089095589347,0.009562751869339074,-0.04866563228545632,0.05822838415479539,0.36113656331888555
211,-0.005444201378844866,0.0006135089095589347,-0.04242274277807228,0.04303625168763121,0.3674031714847893
212,-0.0020439991683227215,-0.005444201378844866,-0.034643681608591874,0.029199480229747006,0.37375724980538444
213,-0.03292537749771794,-0.0020439991683227215,-0.02444652157171951,0.02240252240339679,0.38019640877167765
214,0.004559160304979559,-0.03292537749771794,-0.03409324030786549,0.001167862810147545,0.3867182268793235
215,0.008363026606429527,0.004559160304979559,-0.04617416160346184,0.0507333219084414,0.39332025153925476
216,0.043545729157672346,0.008363026606429527,-0.027522301150907084,0.03588532775733661,0.39999999999999986
217,0.03146470146318402,0.043545729157672346,-0.029725126758296493,0.07327085591596884,0.4067549602813444
