t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
22.0,1.4576948881149292,1.8539623022079468,1.8405482769012451,1.8602099418640137,1.683610200881958,2.0370256900787354,1.5346301794052124,1.8957126140594482,1.572445034980774,1.371244192123413
23.0,1.5555814504623413,1.9465968608856201,1.934498906135559,1.9558628797531128,1.7791404724121094,2.129667043685913,1.6331948041915894,1.9895099401474,1.6699261665344238,1.469338059425354
24.0,1.6273651123046875,2.0134117603302,2.002415895462036,2.0251340866088867,1.8486175537109375,2.1961824893951416,1.7054110765457153,2.05721378326416,1.74118971824646,1.5414472818374634
25.0,1.699343204498291,2.0806167125701904,2.0705838203430176,2.094433307647705,1.9183279275894165,2.2628955841064453,1.7776650190353394,2.125131845474243,1.812577486038208,1.6138231754302979
26.0,1.7972742319107056,2.1739485263824463,2.1647560596466064,2.189542531967163,2.0140256881713867,2.355567216873169,1.8757338523864746,2.2190215587615967,1.9098563194274902,1.7122128009796143
27.0,1.844660758972168,2.216923952102661,2.2084338665008545,2.2339394092559814,2.0592124462127686,2.3976876735687256,1.9230984449386597,2.262376308441162,1.9565165042877197,1.760125756263733
28.0,1.9629817008972168,2.3309402465820312,2.3230886459350586,2.3492157459259033,2.175360918045044,2.510770559310913,2.0413293838500977,2.3766934871673584,2.074084520339966,1.8789992332458496
29.0,1.99402916431427,2.3578503131866455,2.3505148887634277,2.37707257270813,2.2042648792266846,2.5365748405456543,2.0721445083618164,2.403745174407959,2.104311943054199,1.9106565713882446
30.0,2.1212449073791504,2.4810006618499756,2.4741480350494385,2.501087188720703,2.3293609619140625,2.6585869789123535,2.1990957260131836,2.526998519897461,2.230698823928833,2.0384914875030518
31.0,2.1487245559692383,2.5045526027679443,2.4980859756469727,2.525256633758545,2.3547465801239014,2.6808667182922363,2.226198196411133,2.5505270957946777,2.2572975158691406,2.0666325092315674
32.0,2.270714282989502,2.6226742267608643,2.6165707111358643,2.6439414024353027,2.4746646881103516,2.7976996898651123,2.347792148590088,2.668600559234619,2.378403902053833,2.1892874240875244
33.0,2.308260679244995,2.656459093093872,2.6506500244140625,2.6781158447265625,2.510162830352783,2.830106019973755,2.384864330291748,2.7022488117218018,2.415032386779785,2.2275261878967285
34.0,2.412160873413086,2.7566545009613037,2.7511186599731445,2.7786500453948975,2.6120362281799316,2.928907632827759,2.4882724285125732,2.8022842407226562,2.518012285232544,2.3321213722229004
35.0,2.470388412475586,2.8112571239471436,2.80595064163208,2.833482027053833,2.6682586669921875,2.982065439224243,2.5459609031677246,2.8566720485687256,2.575300931930542,2.3910584449768066
36.0,2.5481278896331787,2.8854289054870605,2.8803293704986572,2.9078292846679688,2.744014263153076,3.054774761199951,2.6231415271759033,2.930603504180908,2.6520979404449463,2.469511032104492
37.0,2.631605386734009,2.965398073196411,2.9604804515838623,2.987913131713867,2.825528144836426,3.1332597732543945,2.7060368061065674,3.010303258895874,2.734626531600952,2.553705930709839
38.0,2.6821234226226807,3.0124642848968506,3.0077059268951416,3.035039186477661,2.87410306930542,3.178823709487915,2.7559516429901123,3.0570740699768066,2.784191131591797,2.604945182800293
39.0,2.788055419921875,3.114990711212158,3.1103789806365967,3.1375961303710938,2.978111982345581,3.2798447608947754,2.8612725734710693,3.159292459487915,2.889171838760376,2.711597204208374
40.0,2.8175716400146484,3.141155242919922,3.136669397354126,3.163740873336792,3.0057246685028076,3.30448842048645,2.8901588916778564,3.1851253509521484,2.9177327156066895,2.7418360710144043
41.0,2.936570644378662,3.2568416595458984,3.252474784851074,3.2793943881988525,3.1228394508361816,3.4186604022979736,3.0085277557373047,3.30047607421875,3.0357825756073,2.861553192138672
42.0,2.956834554672241,3.2738423347473145,3.2695775032043457,3.296320676803589,3.1412384510040283,3.434136390686035,3.028146982192993,3.317122220993042,3.055095672607422,2.8825361728668213
43.0,3.0755207538604736,3.389301061630249,3.38513445854187,3.411699056625366,3.2580785751342773,3.548081398010254,3.1461920738220215,3.4322261810302734,3.1728386878967285,3.0019359588623047
44.0,3.1005377769470215,3.411135196685791,3.4070534706115723,3.433422327041626,3.2812681198120117,3.568397283554077,3.170558214187622,3.4536921977996826,3.196913480758667,3.027665615081787
45.0,3.2052674293518066,3.512716293334961,3.508716583251953,3.5348875522613525,3.3841891288757324,3.6684718132019043,3.2746410369873047,3.554905652999878,3.300708770751953,3.1331021785736084
46.0,3.2473652362823486,3.5517051219940186,3.547778606414795,3.5737407207489014,3.4244961738586426,3.705956220626831,3.3160877227783203,3.5935192108154297,3.3418757915496826,3.175903797149658
47.0,3.328028678894043,3.629293918609619,3.625436782836914,3.6511878967285156,3.503386974334717,3.782050848007202,3.3961029052734375,3.670732259750366,3.4216158390045166,3.257265567779541
48.0,3.394392490386963,3.6926188468933105,3.6888256072998047,3.714360237121582,3.5679962635040283,3.843888998031616,3.4618191719055176,3.7336788177490234,3.4870622158050537,3.3243234157562256
49.0,3.4472382068634033,3.7424590587615967,3.7387259006500244,3.764040946960449,3.619105100631714,3.892252206802368,3.514019250869751,3.783139705657959,3.538997173309326,3.3778576850891113
50.0,3.5379347801208496,3.8301830291748047,3.826507091522217,3.8516006469726562,3.7080821990966797,3.9785101413726807,3.6040737628936768,3.8704848289489746,3.6287906169891357,3.4692375659942627
51.0,3.566615104675293,3.855923891067505,3.8523008823394775,3.8771700859069824,3.735060214996338,4.002793788909912,3.6321139335632324,3.895845890045166,3.656574249267578,3.498595952987671
52.0,3.6745693683624268,3.9609689712524414,3.9573974609375,3.9820430278778076,3.841329336166382,4.1063947677612305,3.7394330501556396,4.000513553619385,3.7636401653289795,3.607222080230713
53.0,3.6891396045684814,3.9726624488830566,3.9691388607025146,3.993557929992676,3.854231357574463,4.116653919219971,3.753370761871338,4.011828899383545,3.7773287296295166,3.6224591732025146
54.0,3.802110195159912,4.082785606384277,4.079308986663818,4.1035027503967285,3.965550661087036,4.225356101989746,3.8657143115997314,4.121577262878418,3.8894259929656982,3.7360899448394775
55.0,3.8162174224853516,4.094076156616211,4.090643882751465,4.1146111488342285,3.978022813796997,4.235236167907715,3.879197597503662,4.132493019104004,3.9026670455932617,3.750852108001709
56.0,3.920214891433716,4.195285797119141,4.191896438598633,4.215638637542725,4.08040189743042,4.335048198699951,3.982577085494995,4.233331203460693,4.0058064460754395,3.8554983139038086
57.0,3.9472832679748535,4.219595432281494,4.21624755859375,4.239764213562012,4.105867862701416,4.357972621917725,4.009031295776367,4.2572712898254395,4.032024383544922,3.8832099437713623
58.0,4.0304765701293945,4.300058841705322,4.296751022338867,4.320043563842773,4.187475204467773,4.437062740325928,4.091616153717041,4.337367057800293,4.114375114440918,3.9670400619506836
59.0,4.079970836639404,4.346851348876953,4.343582630157471,4.36665153503418,4.23539924621582,4.482494354248047,4.140506744384766,4.383794784545898,4.163034915924072,4.017165660858154
60.0,4.135996341705322,4.400202751159668,4.396971702575684,4.41981840133667,4.289870262145996,4.5344977378845215,4.1959333419799805,4.436784267425537,4.218234062194824,4.073816299438477
