t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
22.0,1.971693515777588,2.4042766094207764,2.3649892807006836,2.333442211151123,2.2040855884552,2.5477616786956787,2.0185978412628174,2.410062789916992,2.070828914642334,1.904837727546692
23.0,2.0994491577148438,2.5271265506744385,2.4886488914489746,2.458178758621216,2.3293848037719727,2.669768810272217,2.1463234424591064,2.5333571434020996,2.197770357131958,2.0329389572143555
24.0,2.22648286819458,2.6494357585906982,2.6116654872894287,2.582089900970459,2.4540178775787354,2.7911109924316406,2.2732295989990234,2.655994176864624,2.3239593505859375,2.160388708114624
25.0,2.3526790142059326,2.7710559368133545,2.7339136600494385,2.705090284347534,2.5778608322143555,2.9116709232330322,2.3992233276367188,2.7778518199920654,2.449289083480835,2.287053346633911
26.0,2.4279496669769287,2.841874837875366,2.8052978515625,2.777116537094116,2.650820016860962,2.98136043548584,2.4742343425750732,2.8488383293151855,2.5236780643463135,2.3628313541412354
27.0,2.502631187438965,2.9121878147125244,2.8761425018310547,2.848546028137207,2.723221778869629,3.0505154132843018,2.5486292839050293,2.919283628463745,2.597475290298462,2.4380366802215576
28.0,2.5767061710357666,2.98197078704834,2.946428060531616,2.919367551803589,2.7950472831726074,3.1191182136535645,2.6223957538604736,2.989168882369995,2.6706645488739014,2.512648344039917
29.0,2.650161027908325,3.0512044429779053,3.016139030456543,2.989572286605835,2.866281270980835,3.187154769897461,2.695523500442505,3.0584797859191895,2.743234157562256,2.5866501331329346
30.0,2.722985029220581,3.119873285293579,3.0852630138397217,3.0591537952423096,2.9369120597839355,3.2546138763427734,2.768005609512329,3.127203941345215,2.815174102783203,2.6600286960601807
31.0,2.7951698303222656,3.187965154647827,3.1537907123565674,3.1281075477600098,3.006930351257324,3.3214869499206543,2.839836359024048,3.1953327655792236,2.886477470397949,2.732774019241333
32.0,2.8667097091674805,3.255470037460327,3.221714496612549,3.1964304447174072,3.076328992843628,3.3877673149108887,2.9110121726989746,3.2628591060638428,2.957139253616333,2.8048784732818604
33.0,2.9376003742218018,3.322380781173706,3.289029359817505,3.2641208171844482,3.1451029777526855,3.4534506797790527,2.9815311431884766,3.329777956008911,3.027155876159668,2.876336097717285
34.0,3.0078392028808594,3.3886923789978027,3.355731725692749,3.3311781883239746,3.2132492065429688,3.518533945083618,3.051392078399658,3.3960864543914795,3.096525192260742,2.947143316268921
35.0,3.077425003051758,3.4544007778167725,3.4218194484710693,3.3976027965545654,3.2807657718658447,3.583015203475952,3.1205954551696777,3.461782217025757,3.1652469635009766,3.0172977447509766
36.0,3.146357536315918,3.5195043087005615,3.4872913360595703,3.4633960723876953,3.347651958465576,3.6468937397003174,3.1891422271728516,3.526865005493164,3.233320951461792,3.0867984294891357
37.0,3.2146377563476562,3.5840015411376953,3.552147626876831,3.528560161590576,3.413907766342163,3.710170269012451,3.2570343017578125,3.591334581375122,3.300748586654663,3.1556453704833984
38.0,3.2822670936584473,3.647892475128174,3.616389274597168,3.59309720993042,3.47953462600708,3.77284574508667,3.3242740631103516,3.6551921367645264,3.3675317764282227,3.22383975982666
39.0,3.349247932434082,3.7111783027648926,3.6800177097320557,3.657010555267334,3.544534206390381,3.8349220752716064,3.390864849090576,3.7184395790100098,3.4336729049682617,3.2913832664489746
40.0,3.4155828952789307,3.773860454559326,3.7430355548858643,3.7203032970428467,3.6089088916778564,3.8964014053344727,3.4568097591400146,3.7810792922973633,3.4991750717163086,3.3582780361175537
41.0,3.531275749206543,3.8859410285949707,3.855445384979248,3.832979679107666,3.7226619720458984,4.00728702545166,3.572112798690796,3.893113851547241,3.614041805267334,3.474527597427368
42.0,3.6458423137664795,3.9969379901885986,3.966763734817505,3.9445536136627197,3.8353095054626465,4.117094039916992,3.686288833618164,4.004059791564941,3.7277886867523193,3.589648723602295
43.0,3.7592878341674805,4.10685396194458,4.0769944190979,4.0550312995910645,3.9468562602996826,4.225827693939209,3.7993438243865967,4.113921165466309,3.840420722961426,3.703645706176758
44.0,3.8716180324554443,4.215694427490234,4.186143398284912,4.164419174194336,4.057307720184326,4.333492755889893,3.9112846851348877,4.222703456878662,3.951944589614868,3.8165242671966553
45.0,3.9828402996063232,4.323464393615723,4.294217109680176,4.272725582122803,4.166670322418213,4.440096378326416,4.022119045257568,4.330413818359375,4.0623674392700195,3.928291082382202
46.0,4.042962551116943,4.380170822143555,4.351222991943359,4.329958438873291,4.224952220916748,4.4956464767456055,4.081855297088623,4.387059211730957,4.121697425842285,3.9889535903930664
47.0,4.1024885177612305,4.436317443847656,4.4076642990112305,4.386623382568359,4.282657146453857,4.5506463050842285,4.1409993171691895,4.443143844604492,4.180438995361328,4.049015522003174
48.0,4.16142463684082,4.491907596588135,4.4635467529296875,4.44272518157959,4.339789390563965,4.605100631713867,4.199555397033691,4.4986724853515625,4.238597869873047,4.108482360839844
49.0,4.219775676727295,4.546947479248047,4.518874168395996,4.498270034790039,4.396355628967285,4.659014701843262,4.2575297355651855,4.553650379180908,4.296179294586182,4.167358875274658
50.0,4.277546405792236,4.601441383361816,4.573652744293213,4.553261756896973,4.452359676361084,4.712393760681152,4.314927577972412,4.608081817626953,4.353188514709473,4.225651264190674
51.0,4.334743499755859,4.655394077301025,4.627886772155762,4.607706546783447,4.507806777954102,4.765242099761963,4.371754169464111,4.661972999572754,4.409630298614502,4.283364295959473
52.0,4.39137077331543,4.708811283111572,4.681581974029541,4.661609172821045,4.5627031326293945,4.817564964294434,4.428015232086182,4.715327739715576,4.465510845184326,4.340503215789795
53.0,4.447434902191162,4.761696815490723,4.734742641448975,4.714974880218506,4.617053031921387,4.8693671226501465,4.483715534210205,4.768151760101318,4.520834445953369,4.397073745727539
54.0,4.502940654754639,4.814056396484375,4.787374019622803,4.767808437347412,4.670861721038818,4.920653343200684,4.538861274719238,4.8204498291015625,4.5756072998046875,4.453081130981445
55.0,4.5578932762146,4.865894794464111,4.839481830596924,4.82011604309082,4.72413444519043,4.971428871154785,4.593456745147705,4.872227191925049,4.6298346519470215,4.508530616760254
56.0,4.612298488616943,4.917217254638672,4.8910698890686035,4.871901512145996,4.776876449584961,5.021698474884033,4.647508144378662,4.923488616943359,4.683520793914795,4.563427448272705
57.0,4.666161060333252,4.9680280685424805,4.94214391708374,4.923170566558838,4.829092502593994,5.071467399597168,4.70102071762085,4.974238872528076,4.7366719245910645,4.617777347564697
58.0,4.719486236572266,5.018332481384277,4.992708683013916,4.973927974700928,4.8807878494262695,5.120739459991455,4.75399923324585,5.0244832038879395,4.78929328918457,4.671585559844971
59.0,4.772279739379883,5.068135738372803,5.042769432067871,5.024178981781006,4.9319682121276855,5.169520378112793,4.806448936462402,5.074226379394531,4.841389179229736,4.724856853485107
60.0,4.8245463371276855,5.1174421310424805,5.092330455780029,5.073928356170654,4.982637405395508,5.2178144454956055,4.858375072479248,5.123473644256592,4.892965316772461,4.777596473693848
