t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.2572464346885681,0.6583533883094788,0.33271217346191406,0.29901307821273804,0.9327128529548645,0.3072020411491394,0.16362613439559937,0.32317012548446655,0.556538462638855,0.9321460723876953
1.0,0.31371575593948364,0.701989471912384,0.3718511760234833,0.3385608494281769,0.9561887979507446,0.33588916063308716,0.20817789435386658,0.35212093591690063,0.590501606464386,0.9673042297363281
2.0,0.3718618154525757,0.7479766011238098,0.413885235786438,0.38055768609046936,0.9833837151527405,0.36752840876579285,0.25446826219558716,0.38390907645225525,0.6270402073860168,1.0056211948394775
3.0,0.4317476451396942,0.7963626980781555,0.4588576555252075,0.4250907599925995,1.0143109560012817,0.4022134840488434,0.30263516306877136,0.4186351001262665,0.6662384271621704,1.0470839738845825
4.0,0.4934141933917999,0.8471730947494507,0.5067867636680603,0.47222715616226196,1.0489591360092163,0.44002166390419006,0.35280030965805054,0.45638418197631836,0.7081630825996399,1.0916557312011719
5.0,0.5568777918815613,0.9004078507423401,0.5576629042625427,0.5220102071762085,1.0872896909713745,0.48100918531417847,0.4050653278827667,0.49722176790237427,0.7528600692749023,1.139273762702942
6.0,0.6221289038658142,0.95604008436203,0.6114460825920105,0.5744561553001404,1.1292335987091064,0.5252067446708679,0.45950767397880554,0.5411888360977173,0.8003510236740112,1.1898478269577026
7.0,0.6891310214996338,1.0140148401260376,0.6680645942687988,0.629551351070404,1.174689769744873,0.572615385055542,0.516177237033844,0.5882977843284607,0.8506298661231995,1.2432609796524048
8.0,0.7578216195106506,1.074249029159546,0.7274152040481567,0.6872508525848389,1.2235251665115356,0.6232030987739563,0.5750933289527893,0.6385287642478943,0.9036608338356018,1.2993696928024292
9.0,0.8281131386756897,1.1366331577301025,0.789364218711853,0.7474775314331055,1.2755753993988037,0.6769030094146729,0.6362428665161133,0.6918274760246277,0.9593770503997803,1.3580067157745361
10.0,0.899895966053009,1.2010334730148315,0.8537507653236389,0.8101234436035156,1.3306477069854736,0.7336122393608093,0.6995793581008911,0.7481037974357605,1.0176806449890137,1.4189846515655518
11.0,0.9730417132377625,1.2672955989837646,0.9203903675079346,0.8750517964363098,1.3885247707366943,0.793193519115448,0.765023946762085,0.8072324395179749,1.0784438848495483,1.4820992946624756
12.0,1.0474075078964233,1.335248589515686,0.9890803098678589,0.9421007633209229,1.4489697217941284,0.8554775714874268,0.832467257976532,0.8690555691719055,1.1415120363235474,1.5471357107162476
13.0,1.1228408813476562,1.4047101736068726,1.0596052408218384,1.011088252067566,1.5117323398590088,0.9202678203582764,0.90177321434021,0.9333863854408264,1.2067075967788696,1.6138725280761719
14.0,1.1991838216781616,1.4754917621612549,1.1317429542541504,1.0818171501159668,1.5765548944473267,0.9873458743095398,0.9727836847305298,1.0000149011611938,1.2738348245620728,1.6820875406265259
15.0,1.276277780532837,1.5474029779434204,1.2052701711654663,1.1540814638137817,1.6431784629821777,1.0564782619476318,1.0453239679336548,1.0687143802642822,1.3426860570907593,1.7515618801116943
16.0,1.3539669513702393,1.6202564239501953,1.2799676656723022,1.2276716232299805,1.7113487720489502,1.12742280960083,1.1192086935043335,1.1392475366592407,1.4130473136901855,1.8220850229263306
17.0,1.4321022033691406,1.6938716173171997,1.3556246757507324,1.3023802042007446,1.7808207273483276,1.199936032295227,1.194247841835022,1.211374044418335,1.4847034215927124,1.893457055091858
18.0,1.5105429887771606,1.7680776119232178,1.4320422410964966,1.3780062198638916,1.8513624668121338,1.2737782001495361,1.270251750946045,1.2848560810089111,1.5574440956115723,1.9654918909072876
19.0,1.5891591310501099,1.8427152633666992,1.5090357065200806,1.4543588161468506,1.9227584600448608,1.3487191200256348,1.3470360040664673,1.3594638109207153,1.6310675144195557,2.038018226623535
