t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
27.0,2.3040480613708496,1.7418802976608276,2.553814649581909,2.0554728507995605,1.9937814474105835,2.2933778762817383,2.40075421333313,2.153135061264038,2.0312418937683105,1.8212957382202148
28.0,2.3770318031311035,1.8209959268569946,2.6253292560577393,2.1317787170410156,2.071152925491333,2.3677191734313965,2.4738211631774902,2.2292604446411133,2.107497453689575,1.8993116617202759
29.0,2.4498467445373535,1.899804949760437,2.6965389251708984,2.2077603340148926,2.1481244564056396,2.44169545173645,2.5465657711029053,2.3049471378326416,2.183471918106079,1.977076530456543
30.0,2.5224146842956543,1.9782421588897705,2.7673885822296143,2.2833597660064697,2.2246475219726562,2.5152571201324463,2.6189334392547607,2.380154609680176,2.2590999603271484,2.054517984390259
31.0,2.594670057296753,2.0562522411346436,2.837831974029541,2.3585267066955566,2.3006815910339355,2.588361978530884,2.690877676010132,2.454848527908325,2.3343262672424316,2.131575345993042
32.0,2.6665563583374023,2.133788824081421,2.9078307151794434,2.4332199096679688,2.376192569732666,2.660975456237793,2.7623603343963623,2.5290005207061768,2.409104347229004,2.2081966400146484
33.0,2.7380263805389404,2.210812568664551,2.9773521423339844,2.507404327392578,2.4511520862579346,2.7330682277679443,2.8333492279052734,2.6025874614715576,2.4833950996398926,2.2843382358551025
34.0,2.8090412616729736,2.2872917652130127,3.0463693141937256,2.5810508728027344,2.5255370140075684,2.804616689682007,2.903817653656006,2.6755900382995605,2.55716609954834,2.359964370727539
35.0,2.879567861557007,2.363199234008789,3.1148605346679688,2.6541361808776855,2.599327802658081,2.875601053237915,2.9737441539764404,2.747992753982544,2.6303908824920654,2.435045003890991
36.0,2.9495794773101807,2.4385135173797607,3.182807683944702,2.7266409397125244,2.6725099086761475,2.9460060596466064,3.0431110858917236,2.8197834491729736,2.703047752380371,2.5095551013946533
37.0,3.0190539360046387,2.513216972351074,3.2501964569091797,2.7985494136810303,2.745070695877075,3.0158188343048096,3.1119043827056885,2.8909528255462646,2.775118589401245,2.583475351333618
38.0,3.0879735946655273,2.5872957706451416,3.3170154094696045,2.869849443435669,2.8170011043548584,3.0850296020507812,3.180112600326538,2.961493730545044,2.8465898036956787,2.6567890644073486
39.0,3.1563236713409424,2.660738945007324,3.383255958557129,2.9405317306518555,2.888293981552124,3.1536314487457275,3.247727870941162,3.031400680541992,2.917449951171875,2.7294840812683105
40.0,3.224093437194824,2.7335379123687744,3.44891095161438,3.010589122772217,2.95894455909729,3.22161865234375,3.3147430419921875,3.100670576095581,2.9876909255981445,2.8015499114990234
41.0,3.291273832321167,2.8056869506835938,3.5139763355255127,3.0800163745880127,3.02894926071167,3.288987636566162,3.3811542987823486,3.1693010330200195,3.0573062896728516,2.8729798793792725
42.0,3.357858657836914,2.8771815299987793,3.5784482955932617,3.1488101482391357,3.098306655883789,3.355736255645752,3.446958065032959,3.2372913360595703,3.1262917518615723,2.94376802444458
43.0,3.4238433837890625,2.948018789291382,3.6423251628875732,3.216968297958374,3.167015552520752,3.421863317489624,3.512153148651123,3.3046417236328125,3.1946446895599365,3.0139107704162598
44.0,3.489224672317505,3.018198013305664,3.705605983734131,3.2844901084899902,3.235076427459717,3.4873688220977783,3.5767385959625244,3.3713533878326416,3.2623631954193115,3.083406448364258
45.0,3.5540008544921875,3.0877184867858887,3.768291473388672,3.3513758182525635,3.302490472793579,3.5522539615631104,3.6407151222229004,3.4374277591705322,3.329447031021118,3.1522536277770996
46.0,3.6181716918945312,3.156581401824951,3.8303821086883545,3.41762638092041,3.369259834289551,3.6165199279785156,3.7040836811065674,3.5028674602508545,3.3958969116210938,3.2204527854919434
47.0,3.681737184524536,3.224787950515747,3.8918797969818115,3.483243942260742,3.435387134552002,3.6801693439483643,3.766846179962158,3.5676755905151367,3.461714506149292,3.2880051136016846
48.0,3.7446987628936768,3.2923405170440674,3.952786922454834,3.5482308864593506,3.5008749961853027,3.7432048320770264,3.829005002975464,3.6318552494049072,3.5269012451171875,3.3549118041992188
49.0,3.8070578575134277,3.3592419624328613,4.013105869293213,3.6125900745391846,3.565727472305298,3.8056297302246094,3.890563488006592,3.6954102516174316,3.5914604663848877,3.421175956726074
50.0,3.8688173294067383,3.4254958629608154,4.072840213775635,3.6763248443603516,3.6299479007720947,3.8674473762512207,3.951524257659912,3.758344888687134,3.6553947925567627,3.4868004322052
51.0,3.9299800395965576,3.491105556488037,4.131993293762207,3.739439010620117,3.6935408115386963,3.928661823272705,4.0118913650512695,3.8206632137298584,3.718708038330078,3.551788330078125
52.0,3.990548849105835,3.55607533454895,4.190568923950195,3.801936388015747,3.7565104961395264,3.9892771244049072,4.071669101715088,3.8823695182800293,3.7814040184020996,3.6161437034606934
53.0,4.050528049468994,3.6204094886779785,4.248570919036865,3.8638219833374023,3.818861484527588,4.04929780960083,4.130860805511475,3.9434690475463867,3.843487024307251,3.679870367050171
54.0,4.109920501708984,3.684112548828125,4.306003570556641,3.9250996112823486,3.880598783493042,4.108728408813477,4.189471244812012,4.003966331481934,3.904961109161377,3.7429733276367188
55.0,4.168731689453125,3.747189521789551,4.362871170043945,3.985774040222168,3.94172739982605,4.167572975158691,4.247504711151123,4.06386661529541,3.9658310413360596,3.8054563999176025
56.0,4.226964950561523,3.809644937515259,4.419178009033203,4.04585075378418,4.002252101898193,4.225837230682373,4.304965972900391,4.12317419052124,4.026101589202881,3.8673250675201416
57.0,4.2846245765686035,3.8714842796325684,4.4749298095703125,4.1053338050842285,4.062178134918213,4.283525466918945,4.3618597984313965,4.181894779205322,4.085777282714844,3.9285836219787598
58.0,4.341716289520264,3.9327123165130615,4.530129909515381,4.164228439331055,4.1215105056762695,4.34064245223999,4.418191432952881,4.2400336265563965,4.144863605499268,3.9892373085021973
59.0,4.3982439041137695,3.9933345317840576,4.584783554077148,4.222540378570557,4.1802544593811035,4.397193908691406,4.473964691162109,4.297595500946045,4.203365325927734,4.049291610717773
60.0,4.454212188720703,4.053356170654297,4.638895511627197,4.280273914337158,4.238415718078613,4.453184127807617,4.5291852951049805,4.354585647583008,4.261287689208984,4.108750820159912
