t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.08925092220306396,0.7739560008049011,0.6545714735984802,0.4388784170150757,0.43301522731781006,0.8585978746414185,0.08594560623168945,0.6973680257797241,0.20146948099136353,0.09417730569839478
1.0,0.1315009444952011,0.8050375580787659,0.7065767645835876,0.5266131162643433,0.5102548599243164,0.9323849081993103,0.1813998818397522,0.7662233710289001,0.2755579650402069,0.14583872258663177
2.0,0.19289495050907135,0.8557463884353638,0.775236189365387,0.6250973343849182,0.5947109460830688,1.0109812021255493,0.2752687335014343,0.8311398029327393,0.3410344421863556,0.18628078699111938
3.0,0.27189162373542786,0.9230403304100037,0.8571960926055908,0.7297660708427429,0.6821920871734619,1.0891168117523193,0.3629550039768219,0.8883452415466309,0.39575332403182983,0.21556910872459412
4.0,0.3653079569339752,1.0025361776351929,0.9479790329933167,0.8355096578598022,0.7683033347129822,1.161843180656433,0.44066518545150757,0.9350987076759338,0.4387771487236023,0.23503752052783966
5.0,0.4686644375324249,1.0889594554901123,1.0424453020095825,0.9372117519378662,0.8488922119140625,1.2250808477401733,0.5058305263519287,0.9700270295143127,0.47052204608917236,0.24713827669620514
6.0,0.5766794681549072,1.1766846179962158,1.1353392601013184,1.030298113822937,0.9205002188682556,1.2760660648345947,0.5573864579200745,0.9932997226715088,0.4927673935890198,0.25520458817481995
7.0,0.6838449835777283,1.2603131532669067,1.2218557596206665,1.1112284660339355,0.9807636737823486,1.3136380910873413,0.5958803296089172,1.0066184997558594,0.5085126161575317,0.26316002011299133
8.0,0.7850072979927063,1.3352278470993042,1.2981584072113037,1.177872657775879,1.0287086963653564,1.338341236114502,0.6234037280082703,1.0130314826965332,0.5216906070709229,0.275195837020874
9.0,0.8758867979049683,1.3980621099472046,1.3617839813232422,1.2297275066375732,1.0648901462554932,1.3523443937301636,0.6433663964271545,1.0166054964065552,0.5367713570594788,0.2954225540161133
10.0,0.9534884095191956,1.4470301866531372,1.411880612373352,1.267957329750061,1.091350793838501,1.359197974205017,0.6601419448852539,1.0220022201538086,0.5583038330078125,0.3275040090084076
11.0,1.0163695812225342,1.4820832014083862,1.4492621421813965,1.2952594757080078,1.111405611038208,1.3634587526321411,0.6786225438117981,1.0340012311935425,0.5904471278190613,0.3742993175983429
12.0,1.0647478103637695,1.5048768520355225,1.4762816429138184,1.3155734539031982,1.1292821168899536,1.3702186346054077,0.7037245035171509,1.0570145845413208,0.6365395784378052,0.43755051493644714
13.0,1.1004406213760376,1.5185589790344238,1.4965534210205078,1.3336646556854248,1.149662971496582,1.38457453250885,0.7398858666419983,1.0946308374404907,0.6987443566322327,0.5176584124565125
14.0,1.12664794921875,1.5274021625518799,1.5145560503005981,1.3546247482299805,1.1771842241287231,1.411085605621338,0.7906005382537842,1.1492241621017456,0.7778018712997437,0.6135810613632202
15.0,1.147601842880249,1.536326289176941,1.5351582765579224,1.383338451385498,1.2159390449523926,1.453269600868225,0.8580325245857239,1.2216652631759644,0.872914731502533,0.7228760719299316
16.0,1.1681243181228638,1.550369143486023,1.563110113143921,1.4239743947982788,1.269036889076233,1.5131983757019043,0.9427569508552551,1.3111720085144043,0.9817821383476257,0.8418946266174316
17.0,1.1931432485580444,1.574168086051941,1.6025439500808716,1.4795562028884888,1.3382642269134521,1.591247797012329,1.0436664819717407,1.4153320789337158,1.1007933616638184,0.9661153554916382
18.0,1.227210521697998,1.611506700515747,1.6565337181091309,1.5516588687896729,1.4238814115524292,1.6860426664352417,1.1580660343170166,1.530317783355713,1.22537100315094,1.0905858278274536
19.0,1.2740648984909058,1.6649601459503174,1.7267603874206543,1.6402599811553955,1.5245776176452637,1.7946072816848755,1.281949520111084,1.6512786149978638,1.3504294157028198,1.2104171514511108
20.0,1.3362696170806885,1.7356597185134888,1.8133208751678467,1.7437511682510376,1.6375905275344849,1.9126944541931152,1.4104228019714355,1.7728610038757324,1.470896601676941,1.3212692737579346
21.0,1.4149600267410278,1.8231874704360962,1.9147053956985474,1.859103798866272,1.7589727640151978,2.0352401733398438,1.538213849067688,1.889780879020691,1.5822324752807617,1.4197670221328735
22.0,1.509725570678711,1.9256097078323364,2.027945041656494,1.9821670055389404,1.8839777708053589,2.1568822860717773,1.6602087020874023,1.997370958328247,1.6808854341506958,1.5038120746612549
23.0,1.618642807006836,2.0396502017974854,2.148911237716675,2.108072519302368,2.007525682449341,2.272487163543701,1.7719534635543823,2.092038154602051,1.7646387815475464,1.5727665424346924
24.0,1.738455057144165,2.1609907150268555,2.2727322578430176,2.2317051887512207,2.1247036457061768,2.3776328563690186,1.8700776100158691,2.1715927124023438,1.8328138589859009,1.627501130104065
