t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
25.0,2.302609920501709,2.7075769901275635,2.6839399337768555,2.663733959197998,2.530268430709839,2.8659615516662598,2.358100652694702,2.7302205562591553,2.4075369834899902,2.2336807250976562
26.0,2.3975701332092285,2.796119451522827,2.776592969894409,2.756843328475952,2.623739242553711,2.955444812774658,2.4550275802612305,2.8197884559631348,2.501445770263672,2.328386068344116
27.0,2.4928550720214844,2.886350393295288,2.8697750568389893,2.848445415496826,2.7161083221435547,3.0453855991363525,2.548837661743164,2.909393548965454,2.595942974090576,2.4233739376068115
28.0,2.587979793548584,2.9767091274261475,2.9602277278900146,2.939324378967285,2.8079025745391846,3.134443759918213,2.6421966552734375,2.997417688369751,2.6892101764678955,2.5176515579223633
29.0,2.679955244064331,3.0667991638183594,3.049442768096924,3.0275983810424805,2.8989522457122803,3.2216787338256836,2.733443260192871,3.086987257003784,2.7805588245391846,2.612339973449707
30.0,2.7716190814971924,3.156338930130005,3.138704299926758,3.1169400215148926,2.988542318344116,3.309744119644165,2.8260862827301025,3.1751132011413574,2.8727428913116455,2.704479455947876
31.0,2.8620896339416504,3.2440388202667236,3.2268292903900146,3.2057881355285645,3.0781679153442383,3.3973679542541504,2.91609525680542,3.2633960247039795,2.96374773979187,2.7981977462768555
32.0,2.953148365020752,3.3313801288604736,3.315854787826538,3.2941832542419434,3.1675312519073486,3.482570171356201,3.0067057609558105,3.348662853240967,3.052854537963867,2.890367269515991
33.0,3.0414657592773438,3.417712688446045,3.4023234844207764,3.3813424110412598,3.253772258758545,3.56535005569458,3.0974395275115967,3.434913158416748,3.1423914432525635,2.982665777206421
34.0,3.130913496017456,3.5011978149414062,3.4876601696014404,3.4681053161621094,3.340484619140625,3.6490890979766846,3.1856043338775635,3.521718740463257,3.231922149658203,3.0706820487976074
35.0,3.2212464809417725,3.5850985050201416,3.574535846710205,3.5519065856933594,3.4279086589813232,3.731776475906372,3.273374557495117,3.6071224212646484,3.318620443344116,3.159999132156372
36.0,3.3091213703155518,3.6701760292053223,3.659926414489746,3.638094663619995,3.513704538345337,3.814652442932129,3.359888792037964,3.690063238143921,3.4039087295532227,3.2479283809661865
37.0,3.3960013389587402,3.7532734870910645,3.743706226348877,3.720212697982788,3.6001076698303223,3.896631956100464,3.447228193283081,3.7733216285705566,3.488821268081665,3.3349175453186035
38.0,3.4785869121551514,3.835768461227417,3.826036214828491,3.804100751876831,3.6821885108947754,3.9774341583251953,3.5323195457458496,3.854167938232422,3.572319746017456,3.4202194213867188
39.0,3.564652681350708,3.918238639831543,3.9061973094940186,3.885789155960083,3.765702724456787,4.05785608291626,3.6153669357299805,3.934891700744629,3.6550378799438477,3.5068864822387695
40.0,3.6514899730682373,3.998873472213745,3.984872579574585,3.9676613807678223,3.8494863510131836,4.138646602630615,3.6992835998535156,4.015960216522217,3.738478422164917,3.592413902282715
41.0,3.7358217239379883,4.078018665313721,4.064338207244873,4.047568321228027,3.9306628704071045,4.217358589172363,3.783329486846924,4.094398498535156,3.8219239711761475,3.676187753677368
42.0,3.815516948699951,4.156744956970215,4.143338203430176,4.12757682800293,4.011862277984619,4.29509973526001,3.8646137714385986,4.174326419830322,3.9029529094696045,3.758148431777954
43.0,3.8966519832611084,4.234557628631592,4.221719264984131,4.205798625946045,4.091308116912842,4.372823238372803,3.9467062950134277,4.253046989440918,3.9835503101348877,3.8398239612579346
44.0,3.9773952960968018,4.3119964599609375,4.3002824783325195,4.283413887023926,4.169129848480225,4.448200702667236,4.028954029083252,4.329525470733643,4.06239652633667,3.921069383621216
45.0,4.059332847595215,4.388914585113525,4.3775200843811035,4.3589630126953125,4.2458882331848145,4.523667335510254,4.1081647872924805,4.406569957733154,4.140624046325684,4.002856731414795
46.0,4.140054225921631,4.463428020477295,4.453945636749268,4.435060501098633,4.324828147888184,4.598614692687988,4.188000202178955,4.482385158538818,4.219492435455322,4.084914207458496
47.0,4.220694065093994,4.537054538726807,4.529749870300293,4.510921478271484,4.400468349456787,4.671824932098389,4.2662739753723145,4.558480739593506,4.297786712646484,4.1636061668396
48.0,4.297394752502441,4.609554290771484,4.605959892272949,4.585230350494385,4.475572109222412,4.745413780212402,4.343498706817627,4.632847785949707,4.375436782836914,4.241449356079102
49.0,4.373336315155029,4.683284759521484,4.679937839508057,4.658267974853516,4.549683570861816,4.816885948181152,4.420856475830078,4.707877159118652,4.452930927276611,4.318092346191406
50.0,4.448885917663574,4.755147933959961,4.754951000213623,4.73118257522583,4.6241254806518555,4.888218402862549,4.496795654296875,4.779726505279541,4.527760028839111,4.3939738273620605
51.0,4.522012233734131,4.8278279304504395,4.828118801116943,4.8048248291015625,4.699422836303711,4.960266590118408,4.5717387199401855,4.852452278137207,4.601932525634766,4.4708051681518555
52.0,4.596487522125244,4.897204399108887,4.8997883796691895,4.876823902130127,4.771235942840576,5.031121253967285,4.647193431854248,4.922754764556885,4.6766533851623535,4.546945571899414
53.0,4.669557571411133,4.967772006988525,4.969681739807129,4.947464942932129,4.84345817565918,5.101961612701416,4.720069885253906,4.991957664489746,4.746728420257568,4.620790004730225
54.0,4.741535663604736,5.038265228271484,5.040200710296631,5.016392707824707,4.915372848510742,5.170718193054199,4.792604923248291,5.06150484085083,4.820209503173828,4.695162773132324
55.0,4.814296722412109,5.109020233154297,5.109821796417236,5.086358547210693,4.986742973327637,5.238729476928711,4.863467216491699,5.132641315460205,4.892940044403076,4.766899585723877
56.0,4.88516092300415,5.176853179931641,5.17719030380249,5.155848979949951,5.058367729187012,5.306719779968262,4.9363837242126465,5.2008867263793945,4.964264869689941,4.838293552398682
57.0,4.956322193145752,5.246149063110352,5.24612283706665,5.225304126739502,5.1273674964904785,5.374557018280029,5.008462905883789,5.26943302154541,5.033224105834961,4.910183429718018
58.0,5.02699613571167,5.313007354736328,5.312623500823975,5.292232513427734,5.197235584259033,5.440937519073486,5.080042839050293,5.334934711456299,5.103307723999023,4.9826741218566895
59.0,5.098551273345947,5.379330635070801,5.381082057952881,5.36039924621582,5.266438961029053,5.506735801696777,5.150247097015381,5.402493953704834,5.171666145324707,5.050138473510742
60.0,5.168702125549316,5.446597576141357,5.4480180740356445,5.426396369934082,5.333373069763184,5.570099830627441,5.220373630523682,5.468390941619873,5.240800857543945,5.119296073913574
